chunk_id,timestamp_utc,category,subtopic,domain,tag
c88dffff3ff71b6cd39925670cb705a138ead6efe5a628aa1561a53f3cd79256,2024-07-11T22:43:24.780000+00:00,Programming,Machine Learning,python,Python
c88dffff3ff71b6cd39925670cb705a138ead6efe5a628aa1561a53f3cd79256,2024-07-11T22:43:24.780000+00:00,Programming,Machine Learning,python,OpenAI
c88dffff3ff71b6cd39925670cb705a138ead6efe5a628aa1561a53f3cd79256,2024-07-11T22:43:24.780000+00:00,Programming,Machine Learning,python,URL Classification
c88dffff3ff71b6cd39925670cb705a138ead6efe5a628aa1561a53f3cd79256,2024-07-11T22:43:24.780000+00:00,Programming,Machine Learning,python,DataFrame
c88dffff3ff71b6cd39925670cb705a138ead6efe5a628aa1561a53f3cd79256,2024-07-11T22:43:24.780000+00:00,Programming,Machine Learning,python,Machine Learning
ac248e51a4d68e9cb401a61985127fa088e64c993c4371540fcd85770703d7c4,2024-07-11T22:47:05.781000+00:00,Programming,Error Handling,python,error_fix
ac248e51a4d68e9cb401a61985127fa088e64c993c4371540fcd85770703d7c4,2024-07-11T22:47:05.781000+00:00,Programming,Error Handling,python,URLClassifier
ac248e51a4d68e9cb401a61985127fa088e64c993c4371540fcd85770703d7c4,2024-07-11T22:47:05.781000+00:00,Programming,Error Handling,python,Python
ac248e51a4d68e9cb401a61985127fa088e64c993c4371540fcd85770703d7c4,2024-07-11T22:47:05.781000+00:00,Programming,Error Handling,python,OpenAI
ac248e51a4d68e9cb401a61985127fa088e64c993c4371540fcd85770703d7c4,2024-07-11T22:47:05.781000+00:00,Programming,Error Handling,python,API
21d6622d09ca1e762ba9db833d40119fe8d2e077349a75f73f21d143236bff70,2024-07-11T22:48:41.767000+00:00,Programming,API Integration,python,URL Classification
21d6622d09ca1e762ba9db833d40119fe8d2e077349a75f73f21d143236bff70,2024-07-11T22:48:41.767000+00:00,Programming,API Integration,python,OpenAI API
21d6622d09ca1e762ba9db833d40119fe8d2e077349a75f73f21d143236bff70,2024-07-11T22:48:41.767000+00:00,Programming,API Integration,python,Python
21d6622d09ca1e762ba9db833d40119fe8d2e077349a75f73f21d143236bff70,2024-07-11T22:48:41.767000+00:00,Programming,API Integration,python,DataFrame
21d6622d09ca1e762ba9db833d40119fe8d2e077349a75f73f21d143236bff70,2024-07-11T22:48:41.767000+00:00,Programming,API Integration,python,Machine Learning
6026f21fb99f3ad6240bb8b10ba2ceb5f45cfed1a83e7b4326d6a8728625aad2,2024-07-11T22:55:14.190000+00:00,Programming,Error Handling,python,error_handling
6026f21fb99f3ad6240bb8b10ba2ceb5f45cfed1a83e7b4326d6a8728625aad2,2024-07-11T22:55:14.190000+00:00,Programming,Error Handling,python,url_classification
6026f21fb99f3ad6240bb8b10ba2ceb5f45cfed1a83e7b4326d6a8728625aad2,2024-07-11T22:55:14.190000+00:00,Programming,Error Handling,python,python
6026f21fb99f3ad6240bb8b10ba2ceb5f45cfed1a83e7b4326d6a8728625aad2,2024-07-11T22:55:14.190000+00:00,Programming,Error Handling,python,openai
68fabf197285a92c40b0e57195067d45bc426364be850dc0935e7b4c76c6dd27,2024-07-11T22:57:37.076000+00:00,Programming,Error Handling,python,Python
68fabf197285a92c40b0e57195067d45bc426364be850dc0935e7b4c76c6dd27,2024-07-11T22:57:37.076000+00:00,Programming,Error Handling,python,OpenAI
68fabf197285a92c40b0e57195067d45bc426364be850dc0935e7b4c76c6dd27,2024-07-11T22:57:37.076000+00:00,Programming,Error Handling,python,DataFrame
68fabf197285a92c40b0e57195067d45bc426364be850dc0935e7b4c76c6dd27,2024-07-11T22:57:37.076000+00:00,Programming,Error Handling,python,Error Handling
68fabf197285a92c40b0e57195067d45bc426364be850dc0935e7b4c76c6dd27,2024-07-11T22:57:37.076000+00:00,Programming,Error Handling,python,URL Classification
db76b8fbb6c1745f72b6ab117754d30043e7f81bcd86473e20490d61c94b7f06,2024-07-11T23:16:48.776000+00:00,Programming,Web Scraping,python,HTML
db76b8fbb6c1745f72b6ab117754d30043e7f81bcd86473e20490d61c94b7f06,2024-07-11T23:16:48.776000+00:00,Programming,Web Scraping,python,BeautifulSoup
db76b8fbb6c1745f72b6ab117754d30043e7f81bcd86473e20490d61c94b7f06,2024-07-11T23:16:48.776000+00:00,Programming,Web Scraping,python,Data Cleaning
db76b8fbb6c1745f72b6ab117754d30043e7f81bcd86473e20490d61c94b7f06,2024-07-11T23:16:48.776000+00:00,Programming,Web Scraping,python,Python
db76b8fbb6c1745f72b6ab117754d30043e7f81bcd86473e20490d61c94b7f06,2024-07-11T23:16:48.776000+00:00,Programming,Web Scraping,python,Web Scraping
2eb034d0567998e50afcb238a61bcd14fe6373cf7b1c72a58f1f6a449d2b7a6e,2024-07-11T23:20:57.584000+00:00,Programming,Data Processing,python,Python
2eb034d0567998e50afcb238a61bcd14fe6373cf7b1c72a58f1f6a449d2b7a6e,2024-07-11T23:20:57.584000+00:00,Programming,Data Processing,python,DataFrame
2eb034d0567998e50afcb238a61bcd14fe6373cf7b1c72a58f1f6a449d2b7a6e,2024-07-11T23:20:57.584000+00:00,Programming,Data Processing,python,Error Handling
2eb034d0567998e50afcb238a61bcd14fe6373cf7b1c72a58f1f6a449d2b7a6e,2024-07-11T23:20:57.584000+00:00,Programming,Data Processing,python,Lambda Function
5d92af848f9241379073f3a039997ea04365996cb38ef2a3ba6c0cf6bfeb64c4,2024-07-11T23:23:33.430000+00:00,Programming,Error Handling,python,Python
5d92af848f9241379073f3a039997ea04365996cb38ef2a3ba6c0cf6bfeb64c4,2024-07-11T23:23:33.430000+00:00,Programming,Error Handling,python,Error Handling
5d92af848f9241379073f3a039997ea04365996cb38ef2a3ba6c0cf6bfeb64c4,2024-07-11T23:23:33.430000+00:00,Programming,Error Handling,python,URL Classification
5d92af848f9241379073f3a039997ea04365996cb38ef2a3ba6c0cf6bfeb64c4,2024-07-11T23:23:33.430000+00:00,Programming,Error Handling,python,Robustness
260a8bd1dea2a789a6a107a2a06c277f8b7005b20207ca25a3e695dca992cd65,2024-07-11T23:24:05.595000+00:00,Docs_And_Planning,Event Management,event_management,event
260a8bd1dea2a789a6a107a2a06c277f8b7005b20207ca25a3e695dca992cd65,2024-07-11T23:24:05.595000+00:00,Docs_And_Planning,Event Management,event_management,announcement
260a8bd1dea2a789a6a107a2a06c277f8b7005b20207ca25a3e695dca992cd65,2024-07-11T23:24:05.595000+00:00,Docs_And_Planning,Event Management,event_management,calendar
260a8bd1dea2a789a6a107a2a06c277f8b7005b20207ca25a3e695dca992cd65,2024-07-11T23:24:05.595000+00:00,Docs_And_Planning,Event Management,event_management,scholarship
260a8bd1dea2a789a6a107a2a06c277f8b7005b20207ca25a3e695dca992cd65,2024-07-11T23:24:05.595000+00:00,Docs_And_Planning,Event Management,event_management,biological sciences
73706cc0961dd2423a276c9cebc74ddc6b2e5a7fd802be03c5cf26b573a1f9c7,2024-07-11T23:26:41.047000+00:00,Data,Entity Recognition,nlp,entity recognition
73706cc0961dd2423a276c9cebc74ddc6b2e5a7fd802be03c5cf26b573a1f9c7,2024-07-11T23:26:41.047000+00:00,Data,Entity Recognition,nlp,spaCy
73706cc0961dd2423a276c9cebc74ddc6b2e5a7fd802be03c5cf26b573a1f9c7,2024-07-11T23:26:41.047000+00:00,Data,Entity Recognition,nlp,data processing
73706cc0961dd2423a276c9cebc74ddc6b2e5a7fd802be03c5cf26b573a1f9c7,2024-07-11T23:26:41.047000+00:00,Data,Entity Recognition,nlp,Python
73706cc0961dd2423a276c9cebc74ddc6b2e5a7fd802be03c5cf26b573a1f9c7,2024-07-11T23:26:41.047000+00:00,Data,Entity Recognition,nlp,HTML cleaning
d20c43fa3b525073720c4a10671364f9f52f9ff249de661ecb5cb8f718dae722,2024-07-11T17:10:38.655000+00:00,Health,Alivio del Dolor,healthcare,dolor muscular
d20c43fa3b525073720c4a10671364f9f52f9ff249de661ecb5cb8f718dae722,2024-07-11T17:10:38.655000+00:00,Health,Alivio del Dolor,healthcare,alivio del dolor
d20c43fa3b525073720c4a10671364f9f52f9ff249de661ecb5cb8f718dae722,2024-07-11T17:10:38.655000+00:00,Health,Alivio del Dolor,healthcare,salud
d20c43fa3b525073720c4a10671364f9f52f9ff249de661ecb5cb8f718dae722,2024-07-11T17:10:38.655000+00:00,Health,Alivio del Dolor,healthcare,medicación
6502c40a1eb5fb7758b1a7df31fa911d39ca9805d5eb213217f5f79c673ae8b4,2024-07-11T17:10:55.378000+00:00,Health,medicación,pharmaceuticals,codeína
6502c40a1eb5fb7758b1a7df31fa911d39ca9805d5eb213217f5f79c673ae8b4,2024-07-11T17:10:55.378000+00:00,Health,medicación,pharmaceuticals,opioides
6502c40a1eb5fb7758b1a7df31fa911d39ca9805d5eb213217f5f79c673ae8b4,2024-07-11T17:10:55.378000+00:00,Health,medicación,pharmaceuticals,dolor
6502c40a1eb5fb7758b1a7df31fa911d39ca9805d5eb213217f5f79c673ae8b4,2024-07-11T17:10:55.378000+00:00,Health,medicación,pharmaceuticals,medicación
6502c40a1eb5fb7758b1a7df31fa911d39ca9805d5eb213217f5f79c673ae8b4,2024-07-11T17:10:55.378000+00:00,Health,medicación,pharmaceuticals,salud
651543868ccd868f103a583f3fd218d703a21b13a97424a478961660a5401e4a,2024-07-11T17:11:18.881000+00:00,Health,Pain Relief,pharmaceuticals,pain management
651543868ccd868f103a583f3fd218d703a21b13a97424a478961660a5401e4a,2024-07-11T17:11:18.881000+00:00,Health,Pain Relief,pharmaceuticals,over-the-counter medications
651543868ccd868f103a583f3fd218d703a21b13a97424a478961660a5401e4a,2024-07-11T17:11:18.881000+00:00,Health,Pain Relief,pharmaceuticals,Argentina
651543868ccd868f103a583f3fd218d703a21b13a97424a478961660a5401e4a,2024-07-11T17:11:18.881000+00:00,Health,Pain Relief,pharmaceuticals,analgesics
c5c39abd48412c38aa02a2ffe5dcb9eb4aa7b2bcb2fc3058789df97e118f6971,2024-07-11T17:11:53.647000+00:00,Health,medicación,pharmaceuticals,nimesulida
c5c39abd48412c38aa02a2ffe5dcb9eb4aa7b2bcb2fc3058789df97e118f6971,2024-07-11T17:11:53.647000+00:00,Health,medicación,pharmaceuticals,AINE
c5c39abd48412c38aa02a2ffe5dcb9eb4aa7b2bcb2fc3058789df97e118f6971,2024-07-11T17:11:53.647000+00:00,Health,medicación,pharmaceuticals,dolor
c5c39abd48412c38aa02a2ffe5dcb9eb4aa7b2bcb2fc3058789df97e118f6971,2024-07-11T17:11:53.647000+00:00,Health,medicación,pharmaceuticals,inflamación
c5c39abd48412c38aa02a2ffe5dcb9eb4aa7b2bcb2fc3058789df97e118f6971,2024-07-11T17:11:53.647000+00:00,Health,medicación,pharmaceuticals,efectos secundarios
c5c39abd48412c38aa02a2ffe5dcb9eb4aa7b2bcb2fc3058789df97e118f6971,2024-07-11T17:11:53.647000+00:00,Health,medicación,pharmaceuticals,medicación
c5c39abd48412c38aa02a2ffe5dcb9eb4aa7b2bcb2fc3058789df97e118f6971,2024-07-11T17:11:53.647000+00:00,Health,medicación,pharmaceuticals,salud
aa66877c11e3c558704231cbf41fe07f9484c8143f4a13463ac5af9fedf51b58,2024-07-12T00:04:18.595000+00:00,AI,Model Training,natural_language_processing,BERT
aa66877c11e3c558704231cbf41fe07f9484c8143f4a13463ac5af9fedf51b58,2024-07-12T00:04:18.595000+00:00,AI,Model Training,natural_language_processing,text classification
aa66877c11e3c558704231cbf41fe07f9484c8143f4a13463ac5af9fedf51b58,2024-07-12T00:04:18.595000+00:00,AI,Model Training,natural_language_processing,machine learning
aa66877c11e3c558704231cbf41fe07f9484c8143f4a13463ac5af9fedf51b58,2024-07-12T00:04:18.595000+00:00,AI,Model Training,natural_language_processing,NLP
aa66877c11e3c558704231cbf41fe07f9484c8143f4a13463ac5af9fedf51b58,2024-07-12T00:04:18.595000+00:00,AI,Model Training,natural_language_processing,transformers
3820c27e896aca676bc303e02b81c3310d71acbf44626c8a0ed8c0d32dd012e4,2024-07-12T00:11:57.626000+00:00,AI,Model Training,transformers,BERT
3820c27e896aca676bc303e02b81c3310d71acbf44626c8a0ed8c0d32dd012e4,2024-07-12T00:11:57.626000+00:00,AI,Model Training,transformers,fine-tuning
3820c27e896aca676bc303e02b81c3310d71acbf44626c8a0ed8c0d32dd012e4,2024-07-12T00:11:57.626000+00:00,AI,Model Training,transformers,transformers
3820c27e896aca676bc303e02b81c3310d71acbf44626c8a0ed8c0d32dd012e4,2024-07-12T00:11:57.626000+00:00,AI,Model Training,transformers,AdamW
3820c27e896aca676bc303e02b81c3310d71acbf44626c8a0ed8c0d32dd012e4,2024-07-12T00:11:57.626000+00:00,AI,Model Training,transformers,PyTorch
f5b411e9215fc2a8037b37b5b92bf9f84990c480f902ca8802145a7c75c48017,2024-07-12T00:18:29.366000+00:00,AI,Model Training,machine_learning,machine learning
f5b411e9215fc2a8037b37b5b92bf9f84990c480f902ca8802145a7c75c48017,2024-07-12T00:18:29.366000+00:00,AI,Model Training,machine_learning,training loss
f5b411e9215fc2a8037b37b5b92bf9f84990c480f902ca8802145a7c75c48017,2024-07-12T00:18:29.366000+00:00,AI,Model Training,machine_learning,model evaluation
f5b411e9215fc2a8037b37b5b92bf9f84990c480f902ca8802145a7c75c48017,2024-07-12T00:18:29.366000+00:00,AI,Model Training,machine_learning,hyperparameter tuning
56f48f0e3a522862cda4f0d12e8cc92b63757f1abd33563014437e90f4405f73,2024-07-12T01:19:39.523000+00:00,Programming,NLP,nlp,spaCy
56f48f0e3a522862cda4f0d12e8cc92b63757f1abd33563014437e90f4405f73,2024-07-12T01:19:39.523000+00:00,Programming,NLP,nlp,Python
56f48f0e3a522862cda4f0d12e8cc92b63757f1abd33563014437e90f4405f73,2024-07-12T01:19:39.523000+00:00,Programming,NLP,nlp,error handling
56f48f0e3a522862cda4f0d12e8cc92b63757f1abd33563014437e90f4405f73,2024-07-12T01:19:39.523000+00:00,Programming,NLP,nlp,NLP
56f48f0e3a522862cda4f0d12e8cc92b63757f1abd33563014437e90f4405f73,2024-07-12T01:19:39.523000+00:00,Programming,NLP,nlp,entity extraction
0dd19175bdd3b53e14f7fd4c34d17ae32b63ecf65150d518f53cf37f56ad7a21,2024-07-12T02:09:06.478000+00:00,AI,Data Processing,machine_learning,classification
0dd19175bdd3b53e14f7fd4c34d17ae32b63ecf65150d518f53cf37f56ad7a21,2024-07-12T02:09:06.478000+00:00,AI,Data Processing,machine_learning,debugging
0dd19175bdd3b53e14f7fd4c34d17ae32b63ecf65150d518f53cf37f56ad7a21,2024-07-12T02:09:06.478000+00:00,AI,Data Processing,machine_learning,testing
0dd19175bdd3b53e14f7fd4c34d17ae32b63ecf65150d518f53cf37f56ad7a21,2024-07-12T02:09:06.478000+00:00,AI,Data Processing,machine_learning,BERT
0dd19175bdd3b53e14f7fd4c34d17ae32b63ecf65150d518f53cf37f56ad7a21,2024-07-12T02:09:06.478000+00:00,AI,Data Processing,machine_learning,data processing
cf287a91eb2604d286d1a35699f4847253403b8290294983698f82efbc7fa1da,2024-07-12T02:21:50.370000+00:00,AI,Model Evaluation,machine_learning,BERT
cf287a91eb2604d286d1a35699f4847253403b8290294983698f82efbc7fa1da,2024-07-12T02:21:50.370000+00:00,AI,Model Evaluation,machine_learning,Machine Learning
cf287a91eb2604d286d1a35699f4847253403b8290294983698f82efbc7fa1da,2024-07-12T02:21:50.370000+00:00,AI,Model Evaluation,machine_learning,Natural Language Processing
cf287a91eb2604d286d1a35699f4847253403b8290294983698f82efbc7fa1da,2024-07-12T02:21:50.370000+00:00,AI,Model Evaluation,machine_learning,Prediction Mapping
a7732e5d22e54f0d2dbd3f15dae0c3a13a6fe42d8eb3f8fb4f37544551b89761,2024-07-12T02:34:52.082000+00:00,Data,Data Preparation,data_balancing,data_balancing
a7732e5d22e54f0d2dbd3f15dae0c3a13a6fe42d8eb3f8fb4f37544551b89761,2024-07-12T02:34:52.082000+00:00,Data,Data Preparation,data_balancing,BERT
a7732e5d22e54f0d2dbd3f15dae0c3a13a6fe42d8eb3f8fb4f37544551b89761,2024-07-12T02:34:52.082000+00:00,Data,Data Preparation,data_balancing,machine_learning
a7732e5d22e54f0d2dbd3f15dae0c3a13a6fe42d8eb3f8fb4f37544551b89761,2024-07-12T02:34:52.082000+00:00,Data,Data Preparation,data_balancing,sklearn
a7732e5d22e54f0d2dbd3f15dae0c3a13a6fe42d8eb3f8fb4f37544551b89761,2024-07-12T02:34:52.082000+00:00,Data,Data Preparation,data_balancing,resampling
28457b410f350578ad59765aff212a8956c0f79530f50fd1718b7bd4be5bf7b1,2024-07-12T02:40:51.675000+00:00,AI,Model Training,machine_learning,BERT
28457b410f350578ad59765aff212a8956c0f79530f50fd1718b7bd4be5bf7b1,2024-07-12T02:40:51.675000+00:00,AI,Model Training,machine_learning,model training
28457b410f350578ad59765aff212a8956c0f79530f50fd1718b7bd4be5bf7b1,2024-07-12T02:40:51.675000+00:00,AI,Model Training,machine_learning,hyperparameter tuning
28457b410f350578ad59765aff212a8956c0f79530f50fd1718b7bd4be5bf7b1,2024-07-12T02:40:51.675000+00:00,AI,Model Training,machine_learning,data preparation
28457b410f350578ad59765aff212a8956c0f79530f50fd1718b7bd4be5bf7b1,2024-07-12T02:40:51.675000+00:00,AI,Model Training,machine_learning,machine learning
b74dc8b412acab32f5f24e627bf88480dd0fa09938d74ca5e4cafff663ae7a45,2024-07-12T02:45:19.975000+00:00,AI,Model Training,machine_learning,BERT
b74dc8b412acab32f5f24e627bf88480dd0fa09938d74ca5e4cafff663ae7a45,2024-07-12T02:45:19.975000+00:00,AI,Model Training,machine_learning,Machine Learning
b74dc8b412acab32f5f24e627bf88480dd0fa09938d74ca5e4cafff663ae7a45,2024-07-12T02:45:19.975000+00:00,AI,Model Training,machine_learning,Training Strategies
b74dc8b412acab32f5f24e627bf88480dd0fa09938d74ca5e4cafff663ae7a45,2024-07-12T02:45:19.975000+00:00,AI,Model Training,machine_learning,Deep Learning
6a77207110891a5e72e95fd059d9fb5f453875e32e43ced30aa199246b5d1d05,2024-07-12T03:05:36.683000+00:00,Data,Search Implementation,elasticsearch,search
6a77207110891a5e72e95fd059d9fb5f453875e32e43ced30aa199246b5d1d05,2024-07-12T03:05:36.683000+00:00,Data,Search Implementation,elasticsearch,NLP
6a77207110891a5e72e95fd059d9fb5f453875e32e43ced30aa199246b5d1d05,2024-07-12T03:05:36.683000+00:00,Data,Search Implementation,elasticsearch,Elasticsearch
6a77207110891a5e72e95fd059d9fb5f453875e32e43ced30aa199246b5d1d05,2024-07-12T03:05:36.683000+00:00,Data,Search Implementation,elasticsearch,data preparation
6a77207110891a5e72e95fd059d9fb5f453875e32e43ced30aa199246b5d1d05,2024-07-12T03:05:36.683000+00:00,Data,Search Implementation,elasticsearch,feature extraction
87c0fde6dff43e4b2965d0eaadf674d3be91fe8fb4bc396a35672f320d6386f4,2024-07-12T03:21:24.149000+00:00,Data,Fuzzy Matching,data_processing,fuzzy matching
87c0fde6dff43e4b2965d0eaadf674d3be91fe8fb4bc396a35672f320d6386f4,2024-07-12T03:21:24.149000+00:00,Data,Fuzzy Matching,data_processing,data processing
87c0fde6dff43e4b2965d0eaadf674d3be91fe8fb4bc396a35672f320d6386f4,2024-07-12T03:21:24.149000+00:00,Data,Fuzzy Matching,data_processing,Elasticsearch
87c0fde6dff43e4b2965d0eaadf674d3be91fe8fb4bc396a35672f320d6386f4,2024-07-12T03:21:24.149000+00:00,Data,Fuzzy Matching,data_processing,Pandas
87c0fde6dff43e4b2965d0eaadf674d3be91fe8fb4bc396a35672f320d6386f4,2024-07-12T03:21:24.149000+00:00,Data,Fuzzy Matching,data_processing,entity recognition
2b52ae76a099bb0e7172b3ad49457cf1e5994b8fbed60cce33e1ec190f4450d3,2024-07-12T03:25:51.658000+00:00,Programming,Data Processing,python,Python
2b52ae76a099bb0e7172b3ad49457cf1e5994b8fbed60cce33e1ec190f4450d3,2024-07-12T03:25:51.658000+00:00,Programming,Data Processing,python,Pandas
2b52ae76a099bb0e7172b3ad49457cf1e5994b8fbed60cce33e1ec190f4450d3,2024-07-12T03:25:51.658000+00:00,Programming,Data Processing,python,Fuzzy Matching
2b52ae76a099bb0e7172b3ad49457cf1e5994b8fbed60cce33e1ec190f4450d3,2024-07-12T03:25:51.658000+00:00,Programming,Data Processing,python,Data Processing
a750d1246e8782d4e9af493ab8337a6fcae82c73dddb62f892a7764303062871,2024-07-12T03:30:18.794000+00:00,Software_Dev,Data Processing,python,Python
a750d1246e8782d4e9af493ab8337a6fcae82c73dddb62f892a7764303062871,2024-07-12T03:30:18.794000+00:00,Software_Dev,Data Processing,python,Pandas
a750d1246e8782d4e9af493ab8337a6fcae82c73dddb62f892a7764303062871,2024-07-12T03:30:18.794000+00:00,Software_Dev,Data Processing,python,Fuzzy Matching
a750d1246e8782d4e9af493ab8337a6fcae82c73dddb62f892a7764303062871,2024-07-12T03:30:18.794000+00:00,Software_Dev,Data Processing,python,Data Processing
96956b7aee10e6204025bdcf194115d125f7d8f13ccee0f4c6a7dad6fc153287,2024-07-12T03:31:11.826000+00:00,Programming,Data Processing,python,fuzzy matching
96956b7aee10e6204025bdcf194115d125f7d8f13ccee0f4c6a7dad6fc153287,2024-07-12T03:31:11.826000+00:00,Programming,Data Processing,python,data processing
96956b7aee10e6204025bdcf194115d125f7d8f13ccee0f4c6a7dad6fc153287,2024-07-12T03:31:11.826000+00:00,Programming,Data Processing,python,Python
96956b7aee10e6204025bdcf194115d125f7d8f13ccee0f4c6a7dad6fc153287,2024-07-12T03:31:11.826000+00:00,Programming,Data Processing,python,pandas
96956b7aee10e6204025bdcf194115d125f7d8f13ccee0f4c6a7dad6fc153287,2024-07-12T03:31:11.826000+00:00,Programming,Data Processing,python,fuzzywuzzy
96956b7aee10e6204025bdcf194115d125f7d8f13ccee0f4c6a7dad6fc153287,2024-07-12T03:31:11.826000+00:00,Programming,Data Processing,python,security
53e199beefa23eaad5ee91449bb2e0a68c486c0550b737b58b49c18cfac51c8c,2024-07-12T03:42:07.715000+00:00,Programming,Fuzzy Matching,python,fuzzy matching
53e199beefa23eaad5ee91449bb2e0a68c486c0550b737b58b49c18cfac51c8c,2024-07-12T03:42:07.715000+00:00,Programming,Fuzzy Matching,python,Python
53e199beefa23eaad5ee91449bb2e0a68c486c0550b737b58b49c18cfac51c8c,2024-07-12T03:42:07.715000+00:00,Programming,Fuzzy Matching,python,data processing
53e199beefa23eaad5ee91449bb2e0a68c486c0550b737b58b49c18cfac51c8c,2024-07-12T03:42:07.715000+00:00,Programming,Fuzzy Matching,python,Pandas
53e199beefa23eaad5ee91449bb2e0a68c486c0550b737b58b49c18cfac51c8c,2024-07-12T03:42:07.715000+00:00,Programming,Fuzzy Matching,python,fuzzywuzzy
57bbbc21707b245280b48797775da0acbb929e892d0cd9c3edb13ae344d057d6,2024-07-12T03:51:23.513000+00:00,Programming,Data Processing,data_processing,fuzzy matching
57bbbc21707b245280b48797775da0acbb929e892d0cd9c3edb13ae344d057d6,2024-07-12T03:51:23.513000+00:00,Programming,Data Processing,data_processing,data processing
57bbbc21707b245280b48797775da0acbb929e892d0cd9c3edb13ae344d057d6,2024-07-12T03:51:23.513000+00:00,Programming,Data Processing,data_processing,pandas
57bbbc21707b245280b48797775da0acbb929e892d0cd9c3edb13ae344d057d6,2024-07-12T03:51:23.513000+00:00,Programming,Data Processing,data_processing,python
71dc31365567f535f6adb8df08311ccf145aa97607d4af432dc6fdeef7de988b,2024-07-12T18:36:22.382000+00:00,Software_Dev,Data Processing,data_processing,Python
71dc31365567f535f6adb8df08311ccf145aa97607d4af432dc6fdeef7de988b,2024-07-12T18:36:22.382000+00:00,Software_Dev,Data Processing,data_processing,DataFrame
71dc31365567f535f6adb8df08311ccf145aa97607d4af432dc6fdeef7de988b,2024-07-12T18:36:22.382000+00:00,Software_Dev,Data Processing,data_processing,Data Mapping
71dc31365567f535f6adb8df08311ccf145aa97607d4af432dc6fdeef7de988b,2024-07-12T18:36:22.382000+00:00,Software_Dev,Data Processing,data_processing,Pandas
a2d3ef175694c566a05b6ff3731620b66774119de4ba6e5b37c52ab2f2e402ba,2024-07-12T18:39:49.081000+00:00,Programming,Error Handling,python,Python
a2d3ef175694c566a05b6ff3731620b66774119de4ba6e5b37c52ab2f2e402ba,2024-07-12T18:39:49.081000+00:00,Programming,Error Handling,python,DataFrame
a2d3ef175694c566a05b6ff3731620b66774119de4ba6e5b37c52ab2f2e402ba,2024-07-12T18:39:49.081000+00:00,Programming,Error Handling,python,Error Handling
a2d3ef175694c566a05b6ff3731620b66774119de4ba6e5b37c52ab2f2e402ba,2024-07-12T18:39:49.081000+00:00,Programming,Error Handling,python,Code Improvement
840ee114a15c84512683ee884bf997dcb2bc22da6ccaacfdd4c0bdbf20508785,2024-07-12T18:41:41.926000+00:00,Programming,Data Handling,python,CSV
840ee114a15c84512683ee884bf997dcb2bc22da6ccaacfdd4c0bdbf20508785,2024-07-12T18:41:41.926000+00:00,Programming,Data Handling,python,Python
840ee114a15c84512683ee884bf997dcb2bc22da6ccaacfdd4c0bdbf20508785,2024-07-12T18:41:41.926000+00:00,Programming,Data Handling,python,pandas
840ee114a15c84512683ee884bf997dcb2bc22da6ccaacfdd4c0bdbf20508785,2024-07-12T18:41:41.926000+00:00,Programming,Data Handling,python,data parsing
f33bbc1e930c9515297c6f9460fdd5d6e074dee85a191be0c00eb6ff563068f0,2024-07-12T18:55:05.115000+00:00,Business,communication strategies,,communication
f33bbc1e930c9515297c6f9460fdd5d6e074dee85a191be0c00eb6ff563068f0,2024-07-12T18:55:05.115000+00:00,Business,communication strategies,,follow-up
12f4abcab6df9fbc6cbc5544459d92480fd8c9c922b727fd0c171a020dd2c993,2024-07-12T18:56:57.805000+00:00,Automation,Google Apps Script,google_apps_script,Google Sheets
12f4abcab6df9fbc6cbc5544459d92480fd8c9c922b727fd0c171a020dd2c993,2024-07-12T18:56:57.805000+00:00,Automation,Google Apps Script,google_apps_script,Apps Script
12f4abcab6df9fbc6cbc5544459d92480fd8c9c922b727fd0c171a020dd2c993,2024-07-12T18:56:57.805000+00:00,Automation,Google Apps Script,google_apps_script,Hyperlinks
12f4abcab6df9fbc6cbc5544459d92480fd8c9c922b727fd0c171a020dd2c993,2024-07-12T18:56:57.805000+00:00,Automation,Google Apps Script,google_apps_script,Automation
3e24b926721646b898655432ec419731e27d201546a45f09d4b39271083aed4a,2024-07-12T19:50:58.098000+00:00,Programming,Web Scraping,python,Python
3e24b926721646b898655432ec419731e27d201546a45f09d4b39271083aed4a,2024-07-12T19:50:58.098000+00:00,Programming,Web Scraping,python,Web Scraping
3e24b926721646b898655432ec419731e27d201546a45f09d4b39271083aed4a,2024-07-12T19:50:58.098000+00:00,Programming,Web Scraping,python,Automation
3e24b926721646b898655432ec419731e27d201546a45f09d4b39271083aed4a,2024-07-12T19:50:58.098000+00:00,Programming,Web Scraping,python,Google Search
3e24b926721646b898655432ec419731e27d201546a45f09d4b39271083aed4a,2024-07-12T19:50:58.098000+00:00,Programming,Web Scraping,python,CSV
33d7d899422147214604e6efcb637282e040199d7c90938106a1b8998da8f9f7,2024-07-12T19:53:55.321000+00:00,Programming,Scripting,python,python
33d7d899422147214604e6efcb637282e040199d7c90938106a1b8998da8f9f7,2024-07-12T19:53:55.321000+00:00,Programming,Scripting,python,googlesearch
33d7d899422147214604e6efcb637282e040199d7c90938106a1b8998da8f9f7,2024-07-12T19:53:55.321000+00:00,Programming,Scripting,python,error correction
33d7d899422147214604e6efcb637282e040199d7c90938106a1b8998da8f9f7,2024-07-12T19:53:55.321000+00:00,Programming,Scripting,python,scripting
33d7d899422147214604e6efcb637282e040199d7c90938106a1b8998da8f9f7,2024-07-12T19:53:55.321000+00:00,Programming,Scripting,python,automation
